evals.q.250.	_.mmIOneMax.100.2.cabea.e.11.best.fitness	_.mmIOneMax.100.2.cabea.e.11.best.fitness.min	_.mmIOneMax.100.2.cabea.e.11.best.fitness.max	_.mmIOneMax.100.2.cabea.cc.11.best.fitness	_.mmIOneMax.100.2.cabea.cc.11.best.fitness.min	_.mmIOneMax.100.2.cabea.cc.11.best.fitness.max	_.mmIOneMax.100.2.cabea.s.11.best.fitness	_.mmIOneMax.100.2.cabea.s.11.best.fitness.min	_.mmIOneMax.100.2.cabea.s.11.best.fitness.max	_.mmIOneMax.100.2.cabea.ttt.11.best.fitness	_.mmIOneMax.100.2.cabea.ttt.11.best.fitness.min	_.mmIOneMax.100.2.cabea.ttt.11.best.fitness.max	_.mmIOneMax.100.3.cabea.e.11.best.fitness	_.mmIOneMax.100.3.cabea.e.11.best.fitness.min	_.mmIOneMax.100.3.cabea.e.11.best.fitness.max	_.mmIOneMax.100.3.cabea.cc.11.best.fitness	_.mmIOneMax.100.3.cabea.cc.11.best.fitness.min	_.mmIOneMax.100.3.cabea.cc.11.best.fitness.max	_.mmIOneMax.100.3.cabea.s.11.best.fitness	_.mmIOneMax.100.3.cabea.s.11.best.fitness.min	_.mmIOneMax.100.3.cabea.s.11.best.fitness.max	_.mmIOneMax.100.3.cabea.ttt.11.best.fitness	_.mmIOneMax.100.3.cabea.ttt.11.best.fitness.min	_.mmIOneMax.100.3.cabea.ttt.11.best.fitness.max	_.mmIOneMax.100.5.cabea.e.11.best.fitness	_.mmIOneMax.100.5.cabea.e.11.best.fitness.min	_.mmIOneMax.100.5.cabea.e.11.best.fitness.max	_.mmIOneMax.100.5.cabea.cc.11.best.fitness	_.mmIOneMax.100.5.cabea.cc.11.best.fitness.min	_.mmIOneMax.100.5.cabea.cc.11.best.fitness.max	_.mmIOneMax.100.5.cabea.s.11.best.fitness	_.mmIOneMax.100.5.cabea.s.11.best.fitness.min	_.mmIOneMax.100.5.cabea.s.11.best.fitness.max	_.mmIOneMax.100.5.cabea.ttt.11.best.fitness	_.mmIOneMax.100.5.cabea.ttt.11.best.fitness.min	_.mmIOneMax.100.5.cabea.ttt.11.best.fitness.max	_.mmIOneMax.100.8.cabea.e.11.best.fitness	_.mmIOneMax.100.8.cabea.e.11.best.fitness.min	_.mmIOneMax.100.8.cabea.e.11.best.fitness.max	_.mmIOneMax.100.8.cabea.cc.11.best.fitness	_.mmIOneMax.100.8.cabea.cc.11.best.fitness.min	_.mmIOneMax.100.8.cabea.cc.11.best.fitness.max	_.mmIOneMax.100.8.cabea.s.11.best.fitness	_.mmIOneMax.100.8.cabea.s.11.best.fitness.min	_.mmIOneMax.100.8.cabea.s.11.best.fitness.max	_.mmIOneMax.100.8.cabea.ttt.11.best.fitness	_.mmIOneMax.100.8.cabea.ttt.11.best.fitness.min	_.mmIOneMax.100.8.cabea.ttt.11.best.fitness.max
3.200e+04	8.000e-02	5.000e-02	9.000e-02	1.000e-02	0.000e+00	4.000e-02	5.000e-02	1.000e-02	7.000e-02	2.000e-02	1.000e-02	5.000e-02	8.000e-02	7.000e-02	1.000e-01	2.000e-02	0.000e+00	3.000e-02	5.000e-02	2.000e-02	8.000e-02	4.000e-02	2.000e-02	6.000e-02	7.000e-02	4.000e-02	9.000e-02	1.000e-02	1.000e-02	3.000e-02	4.000e-02	2.000e-02	6.000e-02	3.000e-02	1.000e-02	4.000e-02	5.000e-02	3.000e-02	6.000e-02	1.000e-02	0.000e+00	3.000e-02	2.000e-02	1.000e-02	3.000e-02	2.000e-02	1.000e-02	3.000e-02
3.225e+04	7.000e-02	5.000e-02	9.000e-02	1.000e-02	0.000e+00	3.000e-02	5.000e-02	1.000e-02	7.000e-02	2.000e-02	1.000e-02	4.000e-02	8.000e-02	7.000e-02	1.000e-01	2.000e-02	0.000e+00	3.000e-02	5.000e-02	2.000e-02	7.000e-02	3.000e-02	2.000e-02	6.000e-02	7.000e-02	4.000e-02	9.000e-02	1.000e-02	0.000e+00	3.000e-02	4.000e-02	2.000e-02	6.000e-02	2.000e-02	1.000e-02	4.000e-02	5.000e-02	2.000e-02	6.000e-02	1.000e-02	0.000e+00	3.000e-02	2.000e-02	1.000e-02	3.000e-02	2.000e-02	1.000e-02	2.000e-02
3.250e+04	7.000e-02	5.000e-02	8.000e-02	1.000e-02	0.000e+00	3.000e-02	5.000e-02	1.000e-02	7.000e-02	2.000e-02	1.000e-02	4.000e-02	8.000e-02	6.000e-02	1.000e-01	2.000e-02	0.000e+00	2.000e-02	5.000e-02	2.000e-02	6.000e-02	3.000e-02	2.000e-02	5.000e-02	7.000e-02	4.000e-02	8.000e-02	1.000e-02	0.000e+00	3.000e-02	4.000e-02	2.000e-02	6.000e-02	2.000e-02	1.000e-02	4.000e-02	4.000e-02	2.000e-02	6.000e-02	1.000e-02	0.000e+00	2.000e-02	2.000e-02	1.000e-02	3.000e-02	2.000e-02	1.000e-02	2.000e-02
3.275e+04	7.000e-02	5.000e-02	8.000e-02	1.000e-02	0.000e+00	3.000e-02	4.000e-02	1.000e-02	6.000e-02	2.000e-02	1.000e-02	4.000e-02	8.000e-02	6.000e-02	9.000e-02	2.000e-02	0.000e+00	2.000e-02	5.000e-02	2.000e-02	6.000e-02	3.000e-02	2.000e-02	5.000e-02	6.000e-02	4.000e-02	8.000e-02	1.000e-02	0.000e+00	3.000e-02	3.000e-02	2.000e-02	6.000e-02	2.000e-02	1.000e-02	4.000e-02	4.000e-02	2.000e-02	5.000e-02	0.000e+00	0.000e+00	2.000e-02	1.000e-02	1.000e-02	2.000e-02	2.000e-02	1.000e-02	2.000e-02
3.300e+04	7.000e-02	5.000e-02	8.000e-02	1.000e-02	0.000e+00	3.000e-02	4.000e-02	1.000e-02	6.000e-02	2.000e-02	1.000e-02	4.000e-02	8.000e-02	6.000e-02	9.000e-02	1.000e-02	0.000e+00	2.000e-02	5.000e-02	2.000e-02	6.000e-02	3.000e-02	2.000e-02	4.000e-02	6.000e-02	4.000e-02	8.000e-02	1.000e-02	0.000e+00	3.000e-02	3.000e-02	2.000e-02	6.000e-02	2.000e-02	1.000e-02	3.000e-02	4.000e-02	2.000e-02	5.000e-02	0.000e+00	0.000e+00	2.000e-02	1.000e-02	0.000e+00	2.000e-02	2.000e-02	1.000e-02	2.000e-02
3.325e+04	7.000e-02	4.000e-02	8.000e-02	1.000e-02	0.000e+00	2.000e-02	3.000e-02	1.000e-02	6.000e-02	2.000e-02	1.000e-02	4.000e-02	8.000e-02	6.000e-02	8.000e-02	1.000e-02	0.000e+00	2.000e-02	4.000e-02	2.000e-02	6.000e-02	3.000e-02	2.000e-02	4.000e-02	6.000e-02	4.000e-02	8.000e-02	1.000e-02	0.000e+00	3.000e-02	3.000e-02	2.000e-02	5.000e-02	2.000e-02	1.000e-02	3.000e-02	4.000e-02	2.000e-02	5.000e-02	0.000e+00	0.000e+00	2.000e-02	1.000e-02	0.000e+00	2.000e-02	1.000e-02	1.000e-02	2.000e-02
3.350e+04	6.000e-02	4.000e-02	8.000e-02	1.000e-02	0.000e+00	2.000e-02	3.000e-02	1.000e-02	6.000e-02	2.000e-02	1.000e-02	3.000e-02	8.000e-02	6.000e-02	8.000e-02	1.000e-02	0.000e+00	2.000e-02	4.000e-02	1.000e-02	6.000e-02	3.000e-02	1.000e-02	4.000e-02	6.000e-02	3.000e-02	8.000e-02	1.000e-02	0.000e+00	3.000e-02	3.000e-02	1.000e-02	5.000e-02	2.000e-02	1.000e-02	3.000e-02	3.000e-02	2.000e-02	5.000e-02	0.000e+00	0.000e+00	1.000e-02	1.000e-02	0.000e+00	2.000e-02	1.000e-02	1.000e-02	2.000e-02
3.375e+04	6.000e-02	3.000e-02	7.000e-02	1.000e-02	0.000e+00	2.000e-02	2.000e-02	1.000e-02	5.000e-02	2.000e-02	1.000e-02	3.000e-02	8.000e-02	6.000e-02	8.000e-02	1.000e-02	0.000e+00	2.000e-02	4.000e-02	1.000e-02	6.000e-02	3.000e-02	1.000e-02	4.000e-02	5.000e-02	3.000e-02	7.000e-02	1.000e-02	0.000e+00	2.000e-02	3.000e-02	1.000e-02	5.000e-02	2.000e-02	1.000e-02	3.000e-02	3.000e-02	2.000e-02	5.000e-02	0.000e+00	0.000e+00	1.000e-02	1.000e-02	0.000e+00	2.000e-02	1.000e-02	1.000e-02	2.000e-02
3.400e+04	5.000e-02	3.000e-02	7.000e-02	1.000e-02	0.000e+00	2.000e-02	2.000e-02	1.000e-02	5.000e-02	2.000e-02	1.000e-02	3.000e-02	7.000e-02	6.000e-02	8.000e-02	1.000e-02	0.000e+00	2.000e-02	3.000e-02	1.000e-02	6.000e-02	3.000e-02	1.000e-02	4.000e-02	4.000e-02	3.000e-02	7.000e-02	1.000e-02	0.000e+00	2.000e-02	3.000e-02	1.000e-02	5.000e-02	2.000e-02	1.000e-02	3.000e-02	3.000e-02	1.000e-02	4.000e-02	0.000e+00	0.000e+00	1.000e-02	1.000e-02	0.000e+00	2.000e-02	1.000e-02	0.000e+00	2.000e-02
3.425e+04	5.000e-02	3.000e-02	6.000e-02	1.000e-02	0.000e+00	2.000e-02	2.000e-02	1.000e-02	5.000e-02	2.000e-02	1.000e-02	3.000e-02	6.000e-02	5.000e-02	8.000e-02	1.000e-02	0.000e+00	2.000e-02	3.000e-02	1.000e-02	6.000e-02	3.000e-02	1.000e-02	3.000e-02	4.000e-02	2.000e-02	7.000e-02	1.000e-02	0.000e+00	2.000e-02	3.000e-02	1.000e-02	5.000e-02	2.000e-02	1.000e-02	3.000e-02	3.000e-02	1.000e-02	4.000e-02	0.000e+00	0.000e+00	1.000e-02	1.000e-02	0.000e+00	2.000e-02	1.000e-02	0.000e+00	2.000e-02
3.450e+04	5.000e-02	3.000e-02	6.000e-02	1.000e-02	0.000e+00	2.000e-02	2.000e-02	1.000e-02	4.000e-02	2.000e-02	1.000e-02	3.000e-02	6.000e-02	5.000e-02	8.000e-02	1.000e-02	0.000e+00	2.000e-02	3.000e-02	1.000e-02	6.000e-02	2.000e-02	1.000e-02	3.000e-02	4.000e-02	2.000e-02	7.000e-02	1.000e-02	0.000e+00	1.000e-02	3.000e-02	1.000e-02	5.000e-02	1.000e-02	1.000e-02	3.000e-02	3.000e-02	1.000e-02	4.000e-02	0.000e+00	0.000e+00	1.000e-02	1.000e-02	0.000e+00	1.000e-02	1.000e-02	0.000e+00	2.000e-02
3.475e+04	5.000e-02	3.000e-02	6.000e-02	1.000e-02	0.000e+00	2.000e-02	2.000e-02	1.000e-02	4.000e-02	2.000e-02	1.000e-02	3.000e-02	6.000e-02	4.000e-02	8.000e-02	1.000e-02	0.000e+00	1.000e-02	3.000e-02	1.000e-02	6.000e-02	2.000e-02	1.000e-02	3.000e-02	4.000e-02	2.000e-02	7.000e-02	1.000e-02	0.000e+00	1.000e-02	3.000e-02	1.000e-02	5.000e-02	1.000e-02	1.000e-02	3.000e-02	3.000e-02	1.000e-02	4.000e-02	0.000e+00	0.000e+00	1.000e-02	0.000e+00	0.000e+00	1.000e-02	1.000e-02	0.000e+00	2.000e-02
3.500e+04	5.000e-02	2.000e-02	6.000e-02	0.000e+00	0.000e+00	2.000e-02	2.000e-02	1.000e-02	4.000e-02	2.000e-02	0.000e+00	3.000e-02	6.000e-02	4.000e-02	7.000e-02	1.000e-02	0.000e+00	1.000e-02	3.000e-02	1.000e-02	5.000e-02	2.000e-02	1.000e-02	3.000e-02	4.000e-02	2.000e-02	7.000e-02	1.000e-02	0.000e+00	1.000e-02	3.000e-02	1.000e-02	5.000e-02	1.000e-02	1.000e-02	3.000e-02	2.000e-02	1.000e-02	4.000e-02	0.000e+00	0.000e+00	1.000e-02	0.000e+00	0.000e+00	1.000e-02	1.000e-02	0.000e+00	2.000e-02
3.525e+04	4.000e-02	2.000e-02	6.000e-02	0.000e+00	0.000e+00	2.000e-02	1.000e-02	1.000e-02	4.000e-02	1.000e-02	0.000e+00	3.000e-02	6.000e-02	3.000e-02	7.000e-02	1.000e-02	0.000e+00	1.000e-02	3.000e-02	1.000e-02	5.000e-02	2.000e-02	1.000e-02	3.000e-02	4.000e-02	2.000e-02	6.000e-02	1.000e-02	0.000e+00	1.000e-02	2.000e-02	1.000e-02	4.000e-02	1.000e-02	1.000e-02	2.000e-02	2.000e-02	0.000e+00	4.000e-02	0.000e+00	0.000e+00	1.000e-02	0.000e+00	0.000e+00	1.000e-02	1.000e-02	0.000e+00	2.000e-02
3.550e+04	4.000e-02	1.000e-02	6.000e-02	0.000e+00	0.000e+00	2.000e-02	1.000e-02	1.000e-02	4.000e-02	1.000e-02	0.000e+00	2.000e-02	5.000e-02	3.000e-02	7.000e-02	1.000e-02	0.000e+00	1.000e-02	2.000e-02	1.000e-02	5.000e-02	2.000e-02	0.000e+00	3.000e-02	4.000e-02	2.000e-02	6.000e-02	0.000e+00	0.000e+00	1.000e-02	2.000e-02	1.000e-02	4.000e-02	1.000e-02	1.000e-02	2.000e-02	2.000e-02	0.000e+00	4.000e-02	0.000e+00	0.000e+00	1.000e-02	0.000e+00	0.000e+00	1.000e-02	1.000e-02	0.000e+00	2.000e-02
3.575e+04	4.000e-02	1.000e-02	6.000e-02	0.000e+00	0.000e+00	1.000e-02	1.000e-02	1.000e-02	4.000e-02	1.000e-02	0.000e+00	2.000e-02	5.000e-02	3.000e-02	7.000e-02	1.000e-02	0.000e+00	1.000e-02	2.000e-02	1.000e-02	5.000e-02	2.000e-02	0.000e+00	3.000e-02	4.000e-02	1.000e-02	6.000e-02	0.000e+00	0.000e+00	1.000e-02	2.000e-02	0.000e+00	4.000e-02	1.000e-02	0.000e+00	2.000e-02	2.000e-02	0.000e+00	4.000e-02	0.000e+00	0.000e+00	1.000e-02	0.000e+00	0.000e+00	1.000e-02	1.000e-02	0.000e+00	1.000e-02
3.600e+04	4.000e-02	1.000e-02	5.000e-02	0.000e+00	0.000e+00	1.000e-02	1.000e-02	1.000e-02	4.000e-02	1.000e-02	0.000e+00	2.000e-02	5.000e-02	3.000e-02	7.000e-02	0.000e+00	0.000e+00	1.000e-02	2.000e-02	1.000e-02	5.000e-02	2.000e-02	0.000e+00	3.000e-02	4.000e-02	1.000e-02	5.000e-02	0.000e+00	0.000e+00	1.000e-02	2.000e-02	0.000e+00	4.000e-02	1.000e-02	0.000e+00	2.000e-02	2.000e-02	0.000e+00	4.000e-02	0.000e+00	0.000e+00	1.000e-02	0.000e+00	0.000e+00	1.000e-02	1.000e-02	0.000e+00	1.000e-02
3.625e+04	4.000e-02	1.000e-02	5.000e-02	0.000e+00	0.000e+00	1.000e-02	1.000e-02	1.000e-02	4.000e-02	1.000e-02	0.000e+00	2.000e-02	5.000e-02	3.000e-02	7.000e-02	0.000e+00	0.000e+00	1.000e-02	2.000e-02	1.000e-02	5.000e-02	2.000e-02	0.000e+00	3.000e-02	3.000e-02	1.000e-02	5.000e-02	0.000e+00	0.000e+00	1.000e-02	2.000e-02	0.000e+00	4.000e-02	1.000e-02	0.000e+00	2.000e-02	2.000e-02	0.000e+00	3.000e-02	0.000e+00	0.000e+00	1.000e-02	0.000e+00	0.000e+00	1.000e-02	0.000e+00	0.000e+00	1.000e-02
3.650e+04	4.000e-02	1.000e-02	5.000e-02	0.000e+00	0.000e+00	1.000e-02	1.000e-02	0.000e+00	3.000e-02	1.000e-02	0.000e+00	2.000e-02	5.000e-02	3.000e-02	6.000e-02	0.000e+00	0.000e+00	1.000e-02	2.000e-02	1.000e-02	5.000e-02	2.000e-02	0.000e+00	3.000e-02	3.000e-02	1.000e-02	4.000e-02	0.000e+00	0.000e+00	1.000e-02	1.000e-02	0.000e+00	4.000e-02	1.000e-02	0.000e+00	2.000e-02	2.000e-02	0.000e+00	3.000e-02	0.000e+00	0.000e+00	1.000e-02	0.000e+00	0.000e+00	1.000e-02	0.000e+00	0.000e+00	1.000e-02
3.675e+04	3.000e-02	1.000e-02	5.000e-02	0.000e+00	0.000e+00	1.000e-02	1.000e-02	0.000e+00	3.000e-02	1.000e-02	0.000e+00	2.000e-02	4.000e-02	3.000e-02	6.000e-02	0.000e+00	0.000e+00	1.000e-02	2.000e-02	1.000e-02	5.000e-02	1.000e-02	0.000e+00	3.000e-02	3.000e-02	1.000e-02	4.000e-02	0.000e+00	0.000e+00	1.000e-02	1.000e-02	0.000e+00	4.000e-02	1.000e-02	0.000e+00	2.000e-02	2.000e-02	0.000e+00	3.000e-02	0.000e+00	0.000e+00	1.000e-02	0.000e+00	0.000e+00	1.000e-02	0.000e+00	0.000e+00	1.000e-02
3.700e+04	3.000e-02	1.000e-02	5.000e-02	0.000e+00	0.000e+00	1.000e-02	1.000e-02	0.000e+00	3.000e-02	1.000e-02	0.000e+00	2.000e-02	4.000e-02	3.000e-02	6.000e-02	0.000e+00	0.000e+00	1.000e-02	2.000e-02	1.000e-02	4.000e-02	1.000e-02	0.000e+00	2.000e-02	3.000e-02	1.000e-02	4.000e-02	0.000e+00	0.000e+00	1.000e-02	1.000e-02	0.000e+00	4.000e-02	1.000e-02	0.000e+00	2.000e-02	2.000e-02	0.000e+00	2.000e-02	0.000e+00	0.000e+00	1.000e-02	0.000e+00	0.000e+00	1.000e-02	0.000e+00	0.000e+00	1.000e-02
3.725e+04	3.000e-02	1.000e-02	5.000e-02	0.000e+00	0.000e+00	1.000e-02	1.000e-02	0.000e+00	3.000e-02	1.000e-02	0.000e+00	2.000e-02	4.000e-02	2.000e-02	5.000e-02	0.000e+00	0.000e+00	1.000e-02	2.000e-02	1.000e-02	4.000e-02	1.000e-02	0.000e+00	2.000e-02	3.000e-02	1.000e-02	4.000e-02	0.000e+00	0.000e+00	1.000e-02	1.000e-02	0.000e+00	4.000e-02	1.000e-02	0.000e+00	2.000e-02	2.000e-02	0.000e+00	2.000e-02	0.000e+00	0.000e+00	1.000e-02	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.000e-02
3.750e+04	3.000e-02	1.000e-02	5.000e-02	0.000e+00	0.000e+00	1.000e-02	1.000e-02	0.000e+00	3.000e-02	0.000e+00	0.000e+00	2.000e-02	4.000e-02	2.000e-02	5.000e-02	0.000e+00	0.000e+00	1.000e-02	2.000e-02	0.000e+00	4.000e-02	1.000e-02	0.000e+00	2.000e-02	3.000e-02	1.000e-02	4.000e-02	0.000e+00	0.000e+00	1.000e-02	1.000e-02	0.000e+00	3.000e-02	1.000e-02	0.000e+00	1.000e-02	2.000e-02	0.000e+00	2.000e-02	0.000e+00	0.000e+00	1.000e-02	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.000e-02
3.775e+04	3.000e-02	1.000e-02	5.000e-02	0.000e+00	0.000e+00	1.000e-02	1.000e-02	0.000e+00	3.000e-02	0.000e+00	0.000e+00	2.000e-02	3.000e-02	2.000e-02	5.000e-02	0.000e+00	0.000e+00	0.000e+00	2.000e-02	0.000e+00	4.000e-02	1.000e-02	0.000e+00	2.000e-02	2.000e-02	1.000e-02	4.000e-02	0.000e+00	0.000e+00	1.000e-02	1.000e-02	0.000e+00	3.000e-02	1.000e-02	0.000e+00	1.000e-02	1.000e-02	0.000e+00	2.000e-02	0.000e+00	0.000e+00	1.000e-02	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.000e-02
3.800e+04	3.000e-02	1.000e-02	4.000e-02	0.000e+00	0.000e+00	1.000e-02	1.000e-02	0.000e+00	3.000e-02	0.000e+00	0.000e+00	2.000e-02	3.000e-02	2.000e-02	5.000e-02	0.000e+00	0.000e+00	0.000e+00	2.000e-02	0.000e+00	4.000e-02	1.000e-02	0.000e+00	2.000e-02	2.000e-02	1.000e-02	4.000e-02	0.000e+00	0.000e+00	1.000e-02	1.000e-02	0.000e+00	3.000e-02	1.000e-02	0.000e+00	1.000e-02	1.000e-02	0.000e+00	2.000e-02	0.000e+00	0.000e+00	1.000e-02	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.000e-02
3.825e+04	3.000e-02	1.000e-02	4.000e-02	0.000e+00	0.000e+00	1.000e-02	1.000e-02	0.000e+00	2.000e-02	0.000e+00	0.000e+00	2.000e-02	3.000e-02	2.000e-02	5.000e-02	0.000e+00	0.000e+00	0.000e+00	2.000e-02	0.000e+00	4.000e-02	1.000e-02	0.000e+00	2.000e-02	2.000e-02	0.000e+00	3.000e-02	0.000e+00	0.000e+00	1.000e-02	1.000e-02	0.000e+00	3.000e-02	1.000e-02	0.000e+00	1.000e-02	1.000e-02	0.000e+00	2.000e-02	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.000e-02
3.850e+04	2.000e-02	0.000e+00	4.000e-02	0.000e+00	0.000e+00	1.000e-02	1.000e-02	0.000e+00	2.000e-02	0.000e+00	0.000e+00	1.000e-02	3.000e-02	2.000e-02	5.000e-02	0.000e+00	0.000e+00	0.000e+00	2.000e-02	0.000e+00	4.000e-02	0.000e+00	0.000e+00	2.000e-02	2.000e-02	0.000e+00	3.000e-02	0.000e+00	0.000e+00	1.000e-02	1.000e-02	0.000e+00	3.000e-02	1.000e-02	0.000e+00	1.000e-02	1.000e-02	0.000e+00	2.000e-02	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.000e-02
3.875e+04	2.000e-02	0.000e+00	3.000e-02	0.000e+00	0.000e+00	1.000e-02	1.000e-02	0.000e+00	2.000e-02	0.000e+00	0.000e+00	1.000e-02	3.000e-02	2.000e-02	4.000e-02	0.000e+00	0.000e+00	0.000e+00	2.000e-02	0.000e+00	4.000e-02	0.000e+00	0.000e+00	2.000e-02	2.000e-02	0.000e+00	3.000e-02	0.000e+00	0.000e+00	1.000e-02	1.000e-02	0.000e+00	3.000e-02	1.000e-02	0.000e+00	1.000e-02	1.000e-02	0.000e+00	2.000e-02	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.000e-02
3.900e+04	2.000e-02	0.000e+00	3.000e-02	0.000e+00	0.000e+00	1.000e-02	1.000e-02	0.000e+00	2.000e-02	0.000e+00	0.000e+00	1.000e-02	3.000e-02	1.000e-02	4.000e-02	0.000e+00	0.000e+00	0.000e+00	1.000e-02	0.000e+00	3.000e-02	0.000e+00	0.000e+00	2.000e-02	2.000e-02	0.000e+00	3.000e-02	0.000e+00	0.000e+00	1.000e-02	1.000e-02	0.000e+00	2.000e-02	1.000e-02	0.000e+00	1.000e-02	1.000e-02	0.000e+00	2.000e-02	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.000e-02
3.925e+04	2.000e-02	0.000e+00	3.000e-02	0.000e+00	0.000e+00	0.000e+00	1.000e-02	0.000e+00	2.000e-02	0.000e+00	0.000e+00	1.000e-02	3.000e-02	1.000e-02	4.000e-02	0.000e+00	0.000e+00	0.000e+00	1.000e-02	0.000e+00	3.000e-02	0.000e+00	0.000e+00	1.000e-02	2.000e-02	0.000e+00	3.000e-02	0.000e+00	0.000e+00	1.000e-02	1.000e-02	0.000e+00	2.000e-02	0.000e+00	0.000e+00	1.000e-02	1.000e-02	0.000e+00	2.000e-02	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00
3.950e+04	2.000e-02	0.000e+00	3.000e-02	0.000e+00	0.000e+00	0.000e+00	1.000e-02	0.000e+00	2.000e-02	0.000e+00	0.000e+00	1.000e-02	3.000e-02	1.000e-02	4.000e-02	0.000e+00	0.000e+00	0.000e+00	1.000e-02	0.000e+00	3.000e-02	0.000e+00	0.000e+00	1.000e-02	2.000e-02	0.000e+00	3.000e-02	0.000e+00	0.000e+00	1.000e-02	1.000e-02	0.000e+00	2.000e-02	0.000e+00	0.000e+00	1.000e-02	1.000e-02	0.000e+00	2.000e-02	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00
3.975e+04	2.000e-02	0.000e+00	3.000e-02	0.000e+00	0.000e+00	0.000e+00	1.000e-02	0.000e+00	2.000e-02	0.000e+00	0.000e+00	1.000e-02	3.000e-02	1.000e-02	4.000e-02	0.000e+00	0.000e+00	0.000e+00	1.000e-02	0.000e+00	3.000e-02	0.000e+00	0.000e+00	1.000e-02	2.000e-02	0.000e+00	3.000e-02	0.000e+00	0.000e+00	0.000e+00	1.000e-02	0.000e+00	2.000e-02	0.000e+00	0.000e+00	1.000e-02	1.000e-02	0.000e+00	2.000e-02	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00
4.000e+04	2.000e-02	0.000e+00	3.000e-02	0.000e+00	0.000e+00	0.000e+00	1.000e-02	0.000e+00	2.000e-02	0.000e+00	0.000e+00	1.000e-02	2.000e-02	1.000e-02	3.000e-02	0.000e+00	0.000e+00	0.000e+00	1.000e-02	0.000e+00	3.000e-02	0.000e+00	0.000e+00	1.000e-02	1.000e-02	0.000e+00	2.000e-02	0.000e+00	0.000e+00	0.000e+00	1.000e-02	0.000e+00	2.000e-02	0.000e+00	0.000e+00	1.000e-02	1.000e-02	0.000e+00	2.000e-02	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00
4.025e+04	2.000e-02	0.000e+00	3.000e-02	0.000e+00	0.000e+00	0.000e+00	1.000e-02	0.000e+00	1.000e-02	0.000e+00	0.000e+00	1.000e-02	2.000e-02	1.000e-02	3.000e-02	0.000e+00	0.000e+00	0.000e+00	1.000e-02	0.000e+00	3.000e-02	0.000e+00	0.000e+00	1.000e-02	1.000e-02	0.000e+00	2.000e-02	0.000e+00	0.000e+00	0.000e+00	1.000e-02	0.000e+00	2.000e-02	0.000e+00	0.000e+00	1.000e-02	1.000e-02	0.000e+00	1.000e-02	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00
4.050e+04	1.000e-02	0.000e+00	3.000e-02	0.000e+00	0.000e+00	0.000e+00	1.000e-02	0.000e+00	1.000e-02	0.000e+00	0.000e+00	1.000e-02	2.000e-02	1.000e-02	3.000e-02	0.000e+00	0.000e+00	0.000e+00	1.000e-02	0.000e+00	3.000e-02	0.000e+00	0.000e+00	1.000e-02	1.000e-02	0.000e+00	2.000e-02	0.000e+00	0.000e+00	0.000e+00	1.000e-02	0.000e+00	2.000e-02	0.000e+00	0.000e+00	1.000e-02	0.000e+00	0.000e+00	1.000e-02	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00
4.075e+04	1.000e-02	0.000e+00	2.000e-02	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.000e-02	0.000e+00	0.000e+00	0.000e+00	2.000e-02	1.000e-02	3.000e-02	0.000e+00	0.000e+00	0.000e+00	1.000e-02	0.000e+00	3.000e-02	0.000e+00	0.000e+00	1.000e-02	1.000e-02	0.000e+00	2.000e-02	0.000e+00	0.000e+00	0.000e+00	1.000e-02	0.000e+00	2.000e-02	0.000e+00	0.000e+00	1.000e-02	0.000e+00	0.000e+00	1.000e-02	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00
